Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,CLASE,MARCA,LINEA,MODELO,COLOR,Cantidad
12/14/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 09:00:00 PM,EL JAZMÍN I SECTOR E-16,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,48,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,CAMIONETA,TOYOTA,HILUX,2013,PLATEADO,1
12/14/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 08:30:00 PM,PATIO BONITO I E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,40,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,NO REPORTADO,11001000,AUTOMOVIL,DAEWOO,CIELO BX,1998,AZUL,1
12/14/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 07:30:00 PM,VILLA ALSACIA E-8,URBANA,BAHIA,LLAVE MAESTRA,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,11001000,AUTOMOVIL,CHEVROLET,SPARK,2016,ROJO,1
12/14/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 06:00:00 AM,LA ROCA E-4,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,AUTOMOVIL,CHEVROLET,SPARK,2015,NEGRO,1
12/14/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 09:30:00 AM,SAN MARCOS E-10,URBANA,VIAS PUBLICAS,ESCOPOLAMINA,A PIE,A PIE,51,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,CAMION,CHEVROLET,NHR,2015,BLANCO,1
12/14/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 07:45:00 PM,COLINA LINDA E-11,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,ADMINISTRADOR DE EMPRESAS,SUPERIOR,11001000,AUTOMOVIL,RENAULT,LOGAN FAMILIER,2014,GRIS,1
12/14/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 07:45:00 PM,LA SOLEDAD E-13,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,58,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,AUTOMOVIL,RENAULT,LOGAN FAMILIER,2011,ROJO,1
12/14/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 06:10:00 PM,SUBA CENTRO E-11,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,61,MASCULINO,SEPARADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,AUTOMOVIL,CHEVROLET,LINEA STANDARD,2016,BLANCO,1
12/14/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 06:50:00 PM,BOYACA REAL E-10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,57,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,CAMIONETA,TOYOTA,LAND CRUISER FZJ 75,1994,ROJO,1
12/14/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 11:10:00 PM,ISLA DEL SOL E-19,URBANA,PARQUEADERO,ARMA DE FUEGO,A PIE,A PIE,27,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,11001000,AUTOMOVIL,KIA,PICANTO EX,2017,GRIS,1
12/14/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12/31/1899 05:11:00 AM,CIUDADELA CAFAM E-11,URBANA,PARQUEADERO,LLAVE MAESTRA,A PIE,A PIE,52,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,TECNOLOGO,11001000,CAMIONETA,MAZDA,B 2200,1997,GRIS,1
12/14/2016 12:00:00 AM,NARIÑO,PASTO (CT),Miércoles,12/31/1899 09:40:00 PM,SANTIAGO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,57,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,TECNICO ELECTRICISTA,TECNICO,52001000,AUTOMOVIL,HYUNDAI,ACCENT LS,1995,GRIS,1
12/14/2016 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Miércoles,12/31/1899 07:00:00 PM,BARRIO CAOB,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,TECNICO,54001000,AUTOMOVIL,CHEVROLET,CHEVY VAN G30,2015,GRIS,1
12/14/2016 12:00:00 AM,RISARALDA,PEREIRA (CT),Miércoles,12/31/1899 05:30:00 PM,CENTRO (A) PEREIRA,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,41,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,ABOGADO,SUPERIOR,66001000,AUTOMOVIL,RENAULT,DUSTER,2015,GRIS,1
12/14/2016 12:00:00 AM,VALLE,CALI (CT),Miércoles,12/31/1899 11:30:00 AM,GUAYAQUIL E9,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,41,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,CAMIONETA,TOYOTA,PRADO,2011,PLATA,1
12/14/2016 12:00:00 AM,VALLE,CALI (CT),Miércoles,12/31/1899 08:30:00 AM,EL LIMONAR E17,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,40,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76001000,CAMION,JAC,HFC1063K,2012,BLANCO,1
12/14/2016 12:00:00 AM,VALLE,CALI (CT),Miércoles,12/31/1899 02:00:00 AM,SAN JUDAS TADEO II E10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,53,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,76001000,CAMIONETA,CHEVROLET,SIN LINEA,1994,BLANCO,1
12/14/2016 12:00:00 AM,VALLE,CALI (CT),Miércoles,12/31/1899 05:40:00 AM,CIUDAD CAPRI E17,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,45,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76001000,CAMION,CHEVROLET,NPR,2002,BLANCO,1
12/14/2016 12:00:00 AM,VALLE,PALMIRA,Miércoles,12/31/1899 04:00:00 AM,VEREDA LA BOLSA,RURAL,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,61,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,76520000,AUTOMOVIL,MAZDA,323 HB,1993,GRIS,1
12/14/2016 12:00:00 AM,VALLE,PALMIRA,Miércoles,12/31/1899 08:30:00 AM,CENTRAL,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,33,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO POLICIAL,POLICIA,TECNICO,76520000,AUTOMOVIL,CHEVROLET,LINEA STANDARD,2006,PLATEADO,1
12/15/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Jueves,12/31/1899 12:00:00 PM,LA CANDELARIA C-10,URBANA,PARQUEADERO,ARMA BLANCA / CORTOPUNZANTE,A PIE,CONDUCTOR VEHICULO,29,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,5001000,CAMPERO,TOYOTA,PRADO,2015,GRIS,1
12/15/2016 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Jueves,12/31/1899 09:00:00 PM,EL CAMPITO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO TAXI,CONDUCTOR TAXI,41,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,8001000,AUTOMOVIL,HYUNDAI,I10 GL 1.1,2016,AMARILLO,1
12/15/2016 12:00:00 AM,CASANARE,YOPAL (CT),Jueves,12/31/1899 05:30:00 PM,SAN RAFAEL,URBANA,VIAS PUBLICAS,CONTUNDENTES,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,41,MASCULINO,SEPARADO,COLOMBIA,NO REPORTA,TECNICO EN ELECTRONICA,TECNICO,85001000,CAMIONETA,TOYOTA,HILUX 4X4 DC DIESEL ABS AB,2008,VERDE OSCURO,1
12/15/2016 12:00:00 AM,CESAR,VALLEDUPAR (CT),Jueves,12/31/1899 02:30:00 AM,1º DE MAYO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,CONTUNDENTES,A PIE,A PIE,40,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,20001000,CAMIONETA,TOYOTA,FJ 75 LAND CRUISER,1997,GRIS,1
12/15/2016 12:00:00 AM,CESAR,VALLEDUPAR (CT),Jueves,12/31/1899 02:30:00 AM,LOS MAYALES,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,48,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,20001000,AUTOMOVIL,MAZDA,626,1987,ROJO,1
12/15/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,12/31/1899 09:00:00 PM,NICOLAS DE FEDERMAN E-13,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,33,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,11001000,CAMIONETA,TOYOTA,LAND CRUISER,1997,VERDE,1
12/15/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,12/31/1899 03:00:00 PM,LOS ANDES E-12,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,47,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,TECNOLOGO,11001000,CAMIONETA,HYUNDAI,TUCSON iX35 GL,2011,PLATA,1
12/15/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,12/31/1899 01:00:00 AM,ISLA DEL SOL E-19,URBANA,PARQUEADERO,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,TECNICO,11001000,AUTOMOVIL,CHEVROLET,OPTRA,2008,NEGRO,1
12/15/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,12/31/1899 07:40:00 PM,VILLA DEL PRADO E-11,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,11001000,CAMIONETA,TOYOTA,LAND CRUISER,1993,BLANCO,1
12/15/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,12/31/1899 04:15:00 PM,ONEIDA  E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,73,MASCULINO,CASADO,COLOMBIA,PENSIONADO,-,SECUNDARIA,11001000,AUTOMOVIL,CHEVROLET,CHEVETTE,1993,GRIS,1
12/15/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,12/31/1899 01:48:00 PM,ALQUERÍA LA FRAGUA E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,47,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SUPERIOR,11001000,CAMIONETA,CHEVROLET,N300,2015,BLANCO,1
12/15/2016 12:00:00 AM,NARIÑO,IPIALES,Jueves,12/31/1899 03:00:00 PM,SAN FERNANDO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,CONDUCTOR VEHICULO,29,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,52356000,AUTOMOVIL,CHEVROLET,LINEA STANDARD,1995,BLANCO,1
12/15/2016 12:00:00 AM,QUINDÍO,QUIMBAYA,Jueves,12/31/1899 03:30:00 AM,CACIQUE,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,ARMA BLANCA / CORTOPUNZANTE,PASAJERO TAXI,CONDUCTOR TAXI,37,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,63594000,TAXI,KIA,RIO,2015,AMARILLO,1
12/15/2016 12:00:00 AM,VALLE,CALI (CT),Jueves,12/31/1899 07:30:00 PM,EL DORADO E10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,61,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,AUTOMOVIL,HYUNDAI,GRAND I10,2013,ROJO,1
12/15/2016 12:00:00 AM,VALLE,CALI (CT),Jueves,12/31/1899 07:10:00 PM,URBANIZACION CALIMIO E6,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,35,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,76001000,AUTOMOVIL,CHEVROLET,NKR,2000,ROJO,1
12/15/2016 12:00:00 AM,VALLE,PALMIRA,Jueves,12/31/1899 07:15:00 PM,URB. EL BOSQUE,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,39,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76520000,AUTOMOVIL,DAEWOO,BV 113,1999,GRIS,1
12/16/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Viernes,12/31/1899 09:30:00 PM,LAURELES C-11,URBANA,DISCOTECAS,ESCOPOLAMINA,A PIE,CONDUCTOR VEHICULO,33,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,5001000,AUTOMOVIL,RENAULT,FLUENCE CONFORT,2012,GRIS,1
12/16/2016 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Viernes,12/31/1899 06:00:00 AM,BOSTON,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,54,FEMENINO,CASADO,COLOMBIA,COMERCIANTE,ADMINISTRADOR HOTELERO,SUPERIOR,8001000,CAMIONETA,TOYOTA,HILUX,1994,ROJO,1
12/16/2016 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Viernes,12/31/1899 02:00:00 AM,LOS ANDES,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,30,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,ECONOMISTA,SUPERIOR,8001000,AUTOMOVIL,CHEVROLET,AVEO EMOTION,2010,BEIGE,1
12/16/2016 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Viernes,12/31/1899 10:45:00 PM,SAN FERNANDO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,49,FEMENINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,13001000,VEHICULO-PANEL,CHERY,CHERY Q,2015,PLATEADO,1
12/16/2016 12:00:00 AM,CESAR,VALLEDUPAR (CT),Viernes,12/31/1899 06:10:00 AM,SAN JERONIMO,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,52,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,20001000,CAMIONETA,NISSAN,FRONTIER,2009,BLANCO,1
12/16/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 09:00:00 PM,SANTA MATILDE I SECTOR E-16,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SUPERIOR,11001000,AUTOMOVIL,KIA,PICANTO EX,2015,PLATA,1
12/16/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 06:00:00 PM,ALCALÁ E-16,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,71,MASCULINO,CASADO,COLOMBIA,PENSIONADO,-,SUPERIOR,11001000,AUTOMOVIL,CHEVROLET,SPARK GO,2009,PLATA,1
12/16/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 03:00:00 PM,CARVAJAL E-8,URBANA,BAHIA,LLAVE MAESTRA,A PIE,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,PENSIONADO,-,SECUNDARIA,11001000,CAMIONETA,MAZDA,B26D47,2008,BLANCO,1
12/16/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 12:00:00 PM,CEDRITOS DEL SUR II E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,65,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,AUTOMOVIL,CHEVROLET,SPRINT,1995,ROJO,1
12/16/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 05:30:00 PM,LA AURORA I SECTOR E-5,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,62,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,CAMIONETA,CHEVROLET,N300,2016,BLANCO,1
12/16/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 02:30:00 PM,EDUARDO FREY E-15,URBANA,VIAS PUBLICAS,ESCOPOLAMINA,A PIE,CONDUCTOR VEHICULO,47,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,CAMION,CHEVROLET,FSR,2010,ROJO - BLANCO,1
12/16/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 08:40:00 PM,VILLA NELLY E-8,URBANA,PARQUEADERO,LLAVE MAESTRA,A PIE,A PIE,48,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,11001000,CAMION,CHEVROLET,NPR,1999,AZUL,1
12/16/2016 12:00:00 AM,NARIÑO,CUMBAL,Viernes,12/31/1899 02:00:00 AM,MORAVIA  C-4,RURAL,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,37,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,52227000,AUTOMOVIL,CHEVROLET,LINEA STANDARD,2001,VERDE,1
12/16/2016 12:00:00 AM,VALLE,CALI (CT),Viernes,12/31/1899 07:00:00 PM,CHAMPAGNAT E19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,46,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,AUTOMOVIL,KIA,RIO UB EX,2017,PLATA,1
12/16/2016 12:00:00 AM,VALLE,CALI (CT),Viernes,12/31/1899 10:00:00 PM,SALOMIA E4,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,49,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,AUTOMOVIL,KIA,PICANTO LX,2011,PLATA,1
12/16/2016 12:00:00 AM,VALLE,CALI (CT),Viernes,12/31/1899 11:00:00 AM,CIUDADELA CONFANDI E17,URBANA,BAHIA,LLAVE MAESTRA,A PIE,A PIE,35,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,AUTOMOVIL,CHEVROLET,SWIFT,1995,VERDE,1
12/16/2016 12:00:00 AM,VALLE,CALI (CT),Viernes,12/31/1899 01:00:00 PM,BELALCAZAR E9,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,64,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,AUTOMOVIL,RENAULT,R 10,1996,BEIGE,1
12/16/2016 12:00:00 AM,VALLE,CALI (CT),Viernes,12/31/1899 10:30:00 PM,LILI E17,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,23,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,76001000,CAMIONETA,TOYOTA,PRADO,2014,BLANCO,1
12/16/2016 12:00:00 AM,VALLE,CALI (CT),Viernes,12/31/1899 03:30:00 PM,URB. COLSEGUROS E19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,51,FEMENINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,CAMIONETA,TOYOTA,PRADO SUMO,2008,GRIS,1
12/16/2016 12:00:00 AM,VALLE,CALI (CT),Viernes,12/31/1899 11:30:00 PM,LOS CAMBULOS E19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,38,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,ADMINISTRADOR DE EMPRESAS,SUPERIOR,76001000,CAMIONETA,KIA,NEW SPORTAGE LX,2015,NEGRO,1
12/16/2016 12:00:00 AM,VALLE,CALI (CT),Viernes,12/31/1899 11:30:00 PM,SALOMIA E4,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,60,FEMENINO,CASADO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,76001000,CAMIONETA,CHEVROLET,LUV,2009,PLATA,1
12/16/2016 12:00:00 AM,VALLE,CALI (CT),Viernes,12/31/1899 08:10:00 PM,MELENDEZ E18,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,58,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,CAMIONETA,HYUNDAI,TUCSON iX35 GL,2012,PLATA,1
12/16/2016 12:00:00 AM,VALLE,CALI (CT),Viernes,12/31/1899 10:35:00 PM,SANTA TERESITA E2,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,AUTOMOVIL,TOYOTA,PRADO TX,2011,BLANCO,1
12/16/2016 12:00:00 AM,VALLE,CANDELARIA,Viernes,12/31/1899 03:00:00 AM,MARIA AUXILIADORA I  y II (23-S-2-1),URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,47,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,76130000,AUTOMOVIL,MAZDA,B 2000,1991,ROJO,1
12/16/2016 12:00:00 AM,VALLE,JAMUNDÍ,Viernes,12/31/1899 12:00:00 AM,CGTO PEON (24-S-01),RURAL,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,41,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,SECUNDARIA,76364000,CAMIONETA,MAZDA,B2200I,1996,VERDE,1
12/16/2016 12:00:00 AM,VALLE,YUMBO,Viernes,12/31/1899 11:50:00 PM,SECTOR INDUSTRIAL ACOPI  (25-2),URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,39,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76892000,AUTOMOVIL,KIA,PICANTO EX,2016,GRIS,1
12/17/2016 12:00:00 AM,ANTIOQUIA,EL CARMEN DE VIBORAL,Sábado,12/31/1899 12:00:00 AM,PARQUE PRINCIPAL,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,59,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5148000,AUTOMOVIL,RENAULT,LINEA STANDARD,1989,BEIGE,1
12/17/2016 12:00:00 AM,ANTIOQUIA,ENVIGADO,Sábado,12/31/1899 12:30:00 AM,EL DORADO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,34,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5266000,AUTOMOVIL,MAZDA,323,1989,VERDE,1
12/17/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Sábado,12/31/1899 07:00:00 PM,LA MANSION C-8,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,67,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,CAMPERO,CHEVROLET,TROOPER DLX,1992,GRIS,1
12/17/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Sábado,12/31/1899 05:00:00 PM,EL DIAMANTE C-7,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,21,MASCULINO,SOLTERO,COLOMBIA,NO REPORTA,-,TECNOLOGO,5001000,AUTOMOVIL,CHEVROLET,SWIFT,1998,PLATA,1
12/17/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Sábado,12/31/1899 07:00:00 AM,LA MANSION C-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,67,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,TECNICO,5001000,CAMPERO,CHEVROLET,TROOPER,1992,CHAMPAÑA,1
12/17/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Sábado,12/31/1899 05:30:00 AM,BUENOS AIRES  C-9,URBANA,CASA EN CONJUNTO CERRADO,LLAVE MAESTRA,A PIE,A PIE,42,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5001000,AUTOMOVIL,CHEVROLET,LINEA STANDARD,2005,BLANCO,1
12/17/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Sábado,12/31/1899 09:15:00 AM,GUAYABAL C-15,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,28,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,TECNICO,5001000,AUTOMOVIL,CHEVROLET,SPARK,2008,BEIGE,1
